,flux_a,hlr_a,e1_a,e2_a,x0_a,y0_a,flux_b,hlr_b,e1_b,e2_b,x0_b,y0_b
0,251053.052623,1.00047350757,0.00375528159166,-0.00136447891366,-1.00358305509,0.00260057084066,249636.297127,1.00137390707,-0.000295095162376,-0.00241842777277,0.99989407337,0.000140421423251
1,249923.455641,1.0047279572,-0.00190409515122,-0.00232033150199,-0.995273959773,-0.000564093313686,249788.91868,1.0012375658,-0.00150683022189,0.00259011023507,1.00458787714,0.00043998282327
2,249397.574233,1.00040977212,-0.000117083511231,0.00155098657659,-0.997784120008,-0.00218236710696,250491.971061,1.00157338978,0.00034940790008,-0.00102512216519,1.00007789469,0.000816576653597
3,250276.493189,1.0023803978,-0.00170598289333,-0.0012238393822,-1.00504552622,-0.00351914869743,250705.68866,0.998435053456,-0.0051331271393,-0.000416001900721,0.998772566792,-0.0060715024023
4,248940.214557,0.998379317745,-0.00254375892907,-0.00275171096317,-0.997267818715,0.000109263952062,249397.072464,0.998497051961,0.00190168895404,-0.0051577746185,0.996276595466,-0.00545203258208
5,250273.008193,0.999428506062,-0.000299144545337,-0.00219179071715,-1.00161604317,-0.000694289275029,250718.68554,0.998772015315,-0.001942425111,-0.00160908472899,0.997978653512,0.0017390801915
6,250373.843852,1.00555467854,-0.00133939887254,0.00152073291854,-1.00198163325,-0.00195584265497,249800.790348,0.9992415543,-0.00171086757364,0.00170989134988,0.998472551695,-0.00505082887706
7,249677.243928,0.999902235529,0.0015138717725,0.00238444290857,-0.997412727587,0.0022371830259,249728.492644,0.995839004626,-0.000543652565763,-0.000923296770064,1.00006475844,-0.000186890347357
8,249756.439758,0.999996765277,-0.000856909431662,-0.00210808428631,-1.001351891,0.00139947455621,250223.728057,0.997671261046,0.00153704796379,-0.00156042819344,1.0022015985,0.00186932666768
9,249738.488964,0.998878636597,-0.00599811036364,-1.1381430692e-05,-0.996898880597,-0.00183777040545,250901.631657,1.00044674596,-0.00129126397804,-0.000345498501648,0.997206574947,-0.00281558893391
10,249051.877446,0.998550834435,-0.000493222234541,0.00114026493541,-0.999706193806,8.2887972436e-05,249471.913816,1.00271688017,0.0010244287626,-0.000795659979998,0.997789150681,0.00142749332042
11,251077.530422,1.00166136466,0.000668039703613,0.00113153898186,-0.999220096565,-0.000107854208581,250460.785984,1.00062971139,-0.00355398132375,0.00422013278432,1.00187549327,-0.00157984133772
12,249486.719036,1.00109685426,-0.000941750995707,-0.00209586300242,-0.997789160082,0.00050274427567,248864.354839,0.997881604967,0.00223874449648,-0.0023036642219,0.996875407312,0.000591841276668
13,250174.067524,1.00049194752,-0.00227187751227,0.00189600725545,-1.00361494978,-0.000300011445416,250120.950367,0.998652423569,0.00179174912975,0.00240679825205,1.00083691763,-0.000542442080575
14,249697.061784,1.00070019982,-0.00128806351743,-0.00229193439733,-1.00226363337,0.000235131943503,250479.230982,0.997852596855,0.00210588186919,-0.00276624260689,0.995733060049,0.00327123163856
15,250465.599774,1.00053653567,-0.00309174974504,0.00405572384595,-0.999427203317,-0.00126059049019,250366.8424,0.997630385149,0.000280099019498,-0.00454617210699,1.00032106118,0.000207621882015
16,250308.800036,0.998143018885,0.00270626985982,0.00021496737893,-0.999913822431,-0.00271307796352,250483.009948,1.00057386884,-0.000700269791696,0.00555012416183,1.00045969566,-0.000714782111164
17,249719.399825,1.00057625156,-0.000751120038893,-0.003792715379,-0.997078408729,-0.000213966260538,250359.305019,1.00303891786,-0.0012688760371,-0.00220323451952,0.999698100255,0.00206756753552
18,250722.308213,0.998941069575,-0.00442468546844,0.00207771786201,-0.995649094965,0.00148371732534,249058.577653,0.995329613785,-0.000776453740604,-0.00150887642492,0.999464738916,0.00176273650897
19,249517.046353,0.999610877341,0.00490687070738,0.00178282348965,-1.00274708396,-0.00135757432093,250085.693221,0.998324513279,-0.000804025185166,-0.00180621984188,0.998910056845,-0.0043870970553
20,249521.104965,0.999442564946,-3.39130212265e-05,-0.000361686128684,-0.995608691547,-0.00137708744783,249968.246596,0.996359851639,-0.000276260228705,0.00302592905337,1.00586479025,-0.00102034400975
21,250565.313284,1.00327532895,0.00040376515111,-0.00230519227008,-1.00134188674,-0.00259181433243,250097.998504,0.99891570011,-0.00104628980509,-0.000121417553486,1.00196658552,0.00271695192701
22,249943.21548,1.00132184912,-0.000272529839631,-0.0010232265983,-1.003508963,-0.00836238515625,250083.140555,0.999358395564,-0.000323249694865,0.00145339053371,1.00049466906,-0.00148442487186
23,251285.72347,1.00494589921,-0.0030745724417,0.002001622187,-1.00019836978,0.00232416651891,251044.526957,1.0003251783,-4.21754137042e-05,-0.000148668442664,1.0012888614,0.000130277961283
24,249650.037638,0.999408450985,-0.00232381064162,0.000471074835486,-1.00007146784,0.0001134095662,249789.159875,0.998650235277,0.0033869671627,-0.000255720793071,1.00080872355,0.00290466257349
25,249523.801965,0.999958774616,-0.000783145491603,0.000343763049238,-0.998190344091,-0.00307956712163,249586.292855,1.00132676336,-0.000323310957015,-0.000437479119695,1.00131142226,3.54471165059e-05
26,250799.170381,1.00008018732,-0.000164394152866,-0.00231867002565,-0.998246422787,-0.00085397284679,251690.502999,1.00317248039,-0.000511111188864,-0.00025162628603,0.998736179285,-0.00174605067776
27,250726.28198,1.00066594528,-0.00123049013083,-0.00077885086097,-1.00221087604,0.00111539249877,251025.890453,1.00297844632,0.000832022681596,0.00150841317806,1.00271902777,0.00352849236533
28,249918.434395,0.997278361193,0.00163586417487,-0.00232278280562,-0.999403678592,-0.000492533951305,250298.173728,1.0041567642,0.00454156446333,0.00206017683175,0.994966677042,-0.00484871666243
29,250577.650036,1.00054529386,2.03410332734e-05,0.000114998187761,-0.999371528336,0.000310272701883,250549.314736,1.00079666842,-0.000276186258234,-0.00248901130719,1.00014816209,0.00288384682046
30,249485.611544,0.998898918681,0.000158901993505,-0.00303070031942,-1.00501438755,-0.000982201378173,250393.118552,1.0010047312,-0.00262358490556,-7.2037484081e-05,0.999764598034,0.000975126082473
31,249795.477258,0.998370249327,0.00186652729733,-0.00352444395075,-1.00315055198,-0.000292622325834,249670.56685,1.00106169359,0.000795325743631,-0.000865483840463,0.998604257289,8.81622230713e-05
32,249360.786435,1.00134611659,0.00103926041718,0.000239614572285,-0.999979958531,0.00129907062515,250228.090445,0.995252017564,-0.000139456299764,0.00125464649575,0.996988356549,0.000810727124228
33,250640.257932,0.995468170903,0.00345867654178,-0.00130199017904,-0.997397989004,-0.00208386938436,248995.900037,0.997090264099,0.00353515686863,0.00212410542626,0.999209060184,-0.00116964800192
34,249374.726543,0.999150374256,0.00300446991472,0.00238073519158,-1.00292984273,0.000779654074001,250764.879925,1.00379534413,0.000799933914115,-0.000450848655033,0.999635446893,-0.00243481511505
35,250587.465939,0.997993156411,0.00108148707111,0.00103234882816,-0.994831959051,0.00561640836867,249760.44532,1.00059461771,0.0012743099018,-0.00202922968745,1.00231472467,0.00138482799883
36,251368.562087,0.999475654852,0.00248527476695,-0.00374130732882,-0.996467939689,0.00299309836066,249296.028073,0.999958679297,0.0011441894414,-0.00022305171224,0.999882912463,-0.00351645406017
37,249948.764519,0.999972660172,-0.00204433062444,-5.26914845792e-05,-1.00057519034,0.00146136947315,250145.173583,0.995697739926,-0.00350955692943,-0.00137178494358,1.00254458482,0.00188242836204
38,249878.167031,1.00340513179,0.003883892158,0.000554920079372,-0.999040784205,0.00128282041979,250748.636375,1.00231566673,-0.00104033890947,0.000690056737325,1.00602475394,-0.00217497485117
39,249782.019658,1.00010359638,-0.000572192531616,0.000712330896766,-0.996194077117,-0.00552163301056,250409.623922,0.997567924756,0.00104476835574,-0.00122381895168,0.996439621595,0.00153180280263
40,249163.636146,1.0000208049,-0.000125049005467,0.000451167049871,-1.00285647226,-0.00338101028082,250155.378944,1.00238421168,0.002068807385,-0.00160321622674,0.998815214784,-0.00171465851204
41,250348.918447,1.0018192256,0.000335600275183,-0.00367526040593,-1.0025864052,0.0027788654635,250311.312902,0.998070496465,0.000929189904451,9.69624004002e-05,0.996928168801,0.000459295207926
42,249376.605373,0.997480542713,0.000814371744696,-0.000972871456938,-0.999388480367,-0.00237269987882,250497.806015,0.99969050857,-0.00103339975408,0.000796493396531,1.00019381834,-0.00311062490354
43,249969.546293,0.999594198827,0.0012412333098,-0.00601120776172,-1.00023424136,0.00159916065554,249547.266954,1.00415472955,-0.000310457992987,-0.000340672109348,1.00211138834,0.000917379917386
44,250120.936189,1.00287314644,-0.0038336317971,0.000600286547429,-0.997069515183,0.000370253509194,250098.993657,0.999448752993,-0.00212375548453,-0.00053513288852,1.00338029171,0.000707604122896
45,250177.080532,1.00034505972,0.0021109841299,0.00556962304107,-1.00266563223,-0.00487298534222,249754.809359,1.00010487001,0.00153632517988,-0.00220180409347,0.999961513751,-0.00121153616778
46,250015.873155,0.999704940356,0.00301801069424,-0.00292176451018,-1.00324781104,1.54181382736e-05,251942.433871,1.00373780156,0.0014873322049,-0.00241940591244,1.00321332213,0.00369760041961
